request_id,candidate_id,baseline_candidate_id,candidate_source,label_score,days,target_protein_g,target_calorie_kcal,estimated_protein_g,estimated_calorie_kcal,estimated_carbohydrate_g,estimated_fat_g,estimated_fiber_g,estimated_calcium_mg,estimated_iron_mg,estimated_vitamin_c_mg,protein_abs_gap_g,calorie_abs_gap_kcal,carbohydrate_abs_gap_g,fat_abs_gap_g,fiber_abs_gap_g,calcium_abs_gap_mg,iron_abs_gap_mg,vitamin_c_abs_gap_mg,protein_gap_ratio,calorie_gap_ratio,macro_gap_ratio_sum,estimated_basket_cost,price_per_1000_kcal,price_per_100g_protein,priced_item_ratio,unique_ingredient_count,protein_anchor_count,carb_base_count,produce_count,calorie_booster_count,goal_structure_alignment_score,role_share_gap_total,protein_anchor_share,carb_base_share,produce_share,calorie_booster_share,protein_anchor_family_diversity,animal_protein_anchor_count,lean_protein_anchor_count,vegetarian_protein_anchor_count,legume_protein_anchor_count,soy_protein_anchor_count,dairy_or_egg_anchor_count,budget_support_anchor_count,fruit_produce_count,high_volume_produce_count,low_cost_produce_count,food_family_diversity_count,role_diversity_count,repetition_penalty,unrealistic_basket_penalty,preference_match_score,heuristic_selection_score,overlap_with_best_heuristic_jaccard,changed_food_count_vs_best_heuristic,role_assignment_changes_vs_best_heuristic,cost_delta_vs_best_heuristic,protein_gap_delta_vs_best_heuristic,calorie_gap_delta_vs_best_heuristic,macro_gap_ratio_delta_vs_best_heuristic,diversity_gain_vs_best_heuristic,role_diversity_delta_vs_best_heuristic,repetition_penalty_delta_vs_best_heuristic,unrealistic_penalty_delta_vs_best_heuristic,preference_match_delta_vs_best_heuristic,alternative_quality_score,nearby_store_count,warning_count,realism_note_count,pantry_note_count,scaling_note_count,adjusted_by_split,has_price_estimate,budget_friendly_preference,low_prep_preference,vegetarian_preference,vegan_preference,dairy_free_preference,materially_different_from_best_heuristic,nutritionally_competitive_with_best_heuristic,cost_competitive_with_best_heuristic,diversity_improved_vs_best_heuristic,goal_profile,shopping_mode,meal_style
budget_friendly:west:5:bulk,candidate_01,candidate_06,heuristic,7.290002,5,550.0,10500.0,540.2,11314.0,1820.6,136.1,309.5,3240.5,148.2,1735.2,9.799999999999955,814.0,595.5999999999999,188.9,139.5,1759.5,58.19999999999999,1285.2,0.017818181818181737,0.07752380952380952,5.742589752824207,30.24,2.6727947675446346,5.597926693817104,1.0,7,2,1,3,1,0.661305,0.370017,0.440695,0.374314,0.121354,0.063638,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4,8.643911,2.25,5.285714,136.016707,0.444444,5,0,-0.25,0.1,-1277.9,0.442691,-1.0,0.0,6.333403,0.0,0.035714,0.898657,4,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_02,candidate_06,heuristic,7.290002,5,550.0,10500.0,540.2,11314.0,1820.6,136.1,309.5,3240.5,148.2,1735.2,9.799999999999955,814.0,595.5999999999999,188.9,139.5,1759.5,58.19999999999999,1285.2,0.017818181818181737,0.07752380952380952,5.742589752824207,30.24,2.6727947675446346,5.597926693817104,1.0,7,2,1,3,1,0.661305,0.370017,0.440695,0.374314,0.121354,0.063638,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4,8.643911,2.25,5.285714,136.016707,0.444444,5,0,-0.25,0.1,-1277.9,0.442691,-1.0,0.0,6.333403,0.0,0.035714,0.898657,4,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_03,candidate_06,heuristic,7.305235,5,550.0,10500.0,595.3,12730.4,2116.5,137.2,314.9,3308.9,151.7,2080.1,45.299999999999955,2230.3999999999996,891.5,187.8,144.89999999999998,1691.1,61.69999999999999,1630.1,0.08236363636363628,0.2124190476190476,6.804174197063439,27.12,2.13033368943631,4.555686208634302,1.0,6,2,1,2,1,0.74316,0.311664,0.360433,0.32761,0.255399,0.056558,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,2.0,5.416667,135.013137,0.5,4,0,-3.37,35.6,138.5,1.504275,-1.0,0.0,0.984125,-0.25,0.166667,-0.54535,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_04,candidate_06,heuristic,6.291053,5,550.0,10500.0,586.8,11150.1,1696.8,147.4,330.5,3076.0,144.2,1732.1,36.799999999999955,650.1000000000004,471.79999999999995,177.6,160.5,1924.0,54.19999999999999,1282.1,0.06690909090909082,0.06191428571428575,5.711855375996552,30.0,2.6905588290687974,5.112474437627812,1.0,7,2,1,3,1,0.664741,0.364577,0.426373,0.385915,0.123138,0.064573,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4,8.643911,2.25,5.285714,134.729666,0.3,7,0,-0.49,27.1,-1441.8,0.411956,-1.0,0.0,6.333403,0.0,0.035714,0.020857,4,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_05,candidate_06,heuristic,6.291053,5,550.0,10500.0,586.8,11150.1,1696.8,147.4,330.5,3076.0,144.2,1732.1,36.799999999999955,650.1000000000004,471.79999999999995,177.6,160.5,1924.0,54.19999999999999,1282.1,0.06690909090909082,0.06191428571428575,5.711855375996552,30.0,2.6905588290687974,5.112474437627812,1.0,7,2,1,3,1,0.664741,0.364577,0.426373,0.385915,0.123138,0.064573,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4,8.643911,2.25,5.285714,134.729666,0.3,7,0,-0.49,27.1,-1441.8,0.411956,-1.0,0.0,6.333403,0.0,0.035714,0.020857,4,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_06,candidate_06,heuristic,8.906327,5,550.0,10500.0,559.7,12591.9,1979.8,228.7,181.0,3707.5,134.7,2055.4,9.700000000000045,2091.8999999999996,754.8,96.30000000000001,11.0,1292.5,44.69999999999999,1605.4,0.017636363636363717,0.1992285714285714,5.299899062188978,30.49,2.421397882765905,5.447561193496515,1.0,6,2,1,2,1,1.267932,0.304108,0.353847,0.330767,0.258207,0.057179,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5,4,2.310508,2.25,5.25,134.485029,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_07,candidate_06,heuristic,6.838194,5,550.0,10500.0,526.1,10818.6,1562.9,228.3,192.3,3390.0,122.6,1705.1,23.899999999999977,318.60000000000036,337.9000000000001,96.69999999999999,22.30000000000001,1610.0,32.599999999999994,1255.1,0.04345454545454541,0.03034285714285718,4.177885000153908,32.88,3.0392102490155843,6.24976240258506,1.0,7,2,1,3,1,1.352006,0.353074,0.398906,0.407631,0.126911,0.066552,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,5,4,7.659786,3.1,5.142857,134.201558,0.625,3,0,2.39,14.2,-1773.3,-1.122014,0.0,0.0,5.349278,0.85,-0.107143,-0.333955,4,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_08,candidate_06,model,9.511592,5,550.0,10500.0,542.4,11470.7,1899.5,123.7,284.2,3382.6,153.3,2169.2,7.600000000000023,970.7000000000007,674.5,201.3,114.19999999999999,1617.4,63.30000000000001,1719.1999999999998,0.01381818181818186,0.09244761904761911,6.6890193439427055,25.64,2.2352602718229924,4.727138643067847,1.0,6,2,1,2,1,0.599268,0.539492,0.443266,0.207485,0.28648,0.062769,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,2.0,5.416667,136.300178,0.714286,2,0,-4.85,-2.1,-1121.2,1.38912,-1.0,0.0,0.984125,-0.25,0.166667,0.938333,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_09,candidate_06,model,9.511592,5,550.0,10500.0,542.4,11470.7,1899.5,123.7,284.2,3382.6,153.3,2169.2,7.600000000000023,970.7000000000007,674.5,201.3,114.19999999999999,1617.4,63.30000000000001,1719.1999999999998,0.01381818181818186,0.09244761904761911,6.6890193439427055,25.64,2.2352602718229924,4.727138643067847,1.0,6,2,1,2,1,0.599268,0.539492,0.443266,0.207485,0.28648,0.062769,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,2.0,5.416667,136.300178,0.714286,2,0,-4.85,-2.1,-1121.2,1.38912,-1.0,0.0,0.984125,-0.25,0.166667,0.938333,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:west:5:bulk,candidate_10,candidate_06,model,4.693371,5,550.0,10500.0,519.8,12695.4,2202.8,124.5,333.2,3761.4,153.0,2162.4,30.200000000000045,2195.3999999999996,977.8000000000002,200.5,163.2,1238.6,63.0,1712.4,0.05490909090909099,0.20908571428571426,7.128180491889064,32.97,2.5970036391133795,6.342824163139669,1.0,6,2,1,2,1,0.622858,0.502141,0.519455,0.246946,0.191616,0.041984,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.367337,1.65,5.416667,36.280356,0.571429,3,0,2.48,20.5,103.5,1.828281,-1.0,0.0,1.056829,-0.6,0.166667,-0.864011,4,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_00,candidate_07,heuristic,12.530912,1,110.0,2100.0,97.2,2061.0,331.4,25.3,57.7,681.6,27.4,299.6,12.799999999999997,39.0,86.39999999999998,39.7,23.700000000000003,318.4,9.399999999999999,209.60000000000002,0.11636363636363634,0.018571428571428572,4.829992226634244,6.09,2.954876273653566,6.265432098765432,1.0,6,2,1,2,1,0.711941,0.361094,0.43694,0.373607,0.12395,0.065503,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,0.0,5.5,135.140112,0.714286,2,0,-0.46,0.3,-55.4,1.429398,-1.0,0.0,0.984124,0.0,0.166667,0.900733,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_01,candidate_07,hybrid,12.530912,1,110.0,2100.0,97.2,2061.0,331.4,25.3,57.7,681.6,27.4,299.6,12.799999999999997,39.0,86.39999999999998,39.7,23.700000000000003,318.4,9.399999999999999,209.60000000000002,0.11636363636363634,0.018571428571428572,4.829992226634244,6.09,2.954876273653566,6.265432098765432,1.0,6,2,1,2,1,0.711941,0.361094,0.43694,0.373607,0.12395,0.065503,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,0.0,5.5,135.140112,0.714286,2,0,-0.46,0.3,-55.4,1.429398,-1.0,0.0,0.984124,0.0,0.166667,0.900733,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_02,candidate_07,heuristic,11.442234,1,110.0,2100.0,100.8,2373.4,411.3,23.6,54.6,666.7,28.6,403.6,9.200000000000003,273.4000000000001,166.3,41.4,20.6,333.29999999999995,10.600000000000001,313.6,0.08363636363636366,0.13019047619047625,6.328214273401668,6.11,2.574365888598635,6.061507936507937,1.0,6,2,1,2,1,0.73955,0.317379,0.365466,0.32443,0.253224,0.056881,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,0.0,5.416667,134.996311,0.5,4,0,-0.44,-3.3,179.0,2.92762,-1.0,0.0,0.982074,0.0,0.083334,0.388167,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_03,candidate_07,hybrid,12.934056,1,110.0,2100.0,106.8,2052.3,312.7,27.5,61.8,653.7,26.9,299.2,3.200000000000003,47.69999999999982,67.69999999999999,37.5,27.799999999999997,346.29999999999995,8.899999999999999,209.2,0.029090909090909115,0.022714285714285628,4.83608555524774,6.04,2.943039516639867,5.655430711610487,1.0,6,2,1,2,1,0.872959,0.359482,0.422655,0.387086,0.124478,0.065781,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,0.0,5.5,133.914393,0.5,4,0,-0.51,-9.3,-46.7,1.435492,-1.0,0.0,0.984124,0.0,0.166667,0.913333,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_04,candidate_07,hybrid,12.934056,1,110.0,2100.0,106.8,2052.3,312.7,27.5,61.8,653.7,26.9,299.2,3.200000000000003,47.69999999999982,67.69999999999999,37.5,27.799999999999997,346.29999999999995,8.899999999999999,209.2,0.029090909090909115,0.022714285714285628,4.83608555524774,6.04,2.943039516639867,5.655430711610487,1.0,6,2,1,2,1,0.872959,0.359482,0.422655,0.387086,0.124478,0.065781,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,0.0,5.5,133.914393,0.5,4,0,-0.51,-9.3,-46.7,1.435492,-1.0,0.0,0.984124,0.0,0.166667,0.913333,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_05,candidate_07,heuristic,11.915941,1,110.0,2100.0,109.3,2331.6,386.0,25.6,58.4,636.7,27.9,403.1,0.7000000000000028,231.5999999999999,141.0,39.4,24.4,363.29999999999995,9.899999999999999,313.1,0.00636363636363639,0.11028571428571424,6.291499997947898,6.02,2.5819179962257675,5.507776761207685,1.0,6,2,1,2,1,0.743478,0.31116,0.357813,0.326519,0.257767,0.057901,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,0.0,5.416667,133.770592,0.333333,6,0,-0.53,-11.8,137.2,2.890906,-1.0,0.0,0.982074,0.0,0.083334,0.47988,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_06,candidate_07,heuristic,12.926121,1,110.0,2100.0,97.5,2005.6,286.3,43.9,36.5,723.9,23.2,294.2,12.5,94.40000000000009,41.30000000000001,21.1,2.5,276.1,5.199999999999999,204.2,0.11363636363636363,0.044952380952380994,3.4005940027292967,6.55,3.265855604307938,6.717948717948718,1.0,6,2,1,2,1,1.258552,0.350626,0.403931,0.401382,0.127375,0.067312,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5,4,2.312559,0.0,5.333333,133.712574,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_07,candidate_07,heuristic,12.926121,1,110.0,2100.0,97.5,2005.6,286.3,43.9,36.5,723.9,23.2,294.2,12.5,94.40000000000009,41.30000000000001,21.1,2.5,276.1,5.199999999999999,204.2,0.11363636363636363,0.044952380952380994,3.4005940027292967,6.55,3.265855604307938,6.717948717948718,1.0,6,2,1,2,1,1.258552,0.350626,0.403931,0.401382,0.127375,0.067312,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5,4,2.312559,0.0,5.333333,133.712574,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:1:balanced,candidate_08,candidate_07,model,12.644441,1,110.0,2100.0,95.9,2080.3,338.3,26.0,55.4,347.3,25.3,193.3,14.099999999999994,19.699999999999818,93.30000000000001,39.0,21.4,652.7,7.300000000000001,103.30000000000001,0.12818181818181812,0.009380952380952294,3.816261424569828,5.1,2.4515694851704075,5.318039624608967,1.0,6,2,1,2,1,0.501239,0.504705,0.401026,0.222754,0.311327,0.064894,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.432713,0.0,5.5,129.897723,0.333333,6,0,-1.45,1.6,-74.7,0.415667,-1.0,0.0,1.120154,0.0,0.166667,0.846133,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,balanced,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_00,candidate_07,heuristic,10.202197,3,330.0,6300.0,322.7,6610.1,1057.7,77.1,192.4,2141.9,91.3,895.3,7.300000000000011,310.10000000000036,322.70000000000005,117.9,90.4,858.0999999999999,37.3,625.3,0.022121212121212156,0.04922222222222228,5.222637513466925,18.72,2.8320297726206864,5.801053610164239,1.0,6,2,1,2,1,0.680383,0.41106,0.47553,0.349459,0.113742,0.061269,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,1.4,5.5,135.140112,0.714286,2,0,-1.28,-0.4,208.2,1.555422,-1.0,0.0,0.984124,0.0,0.166667,0.351033,5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_01,candidate_07,heuristic,10.202197,3,330.0,6300.0,322.7,6610.1,1057.7,77.1,192.4,2141.9,91.3,895.3,7.300000000000011,310.10000000000036,322.70000000000005,117.9,90.4,858.0999999999999,37.3,625.3,0.022121212121212156,0.04922222222222228,5.222637513466925,18.72,2.8320297726206864,5.801053610164239,1.0,6,2,1,2,1,0.680383,0.41106,0.47553,0.349459,0.113742,0.061269,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,1.4,5.5,135.140112,0.714286,2,0,-1.28,-0.4,208.2,1.555422,-1.0,0.0,0.984124,0.0,0.166667,0.351033,5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_02,candidate_07,heuristic,8.062654,3,330.0,6300.0,304.1,7115.4,1230.9,70.8,164.0,1991.7,86.1,1204.2,25.899999999999977,815.3999999999996,495.9000000000001,124.2,62.0,1008.3,32.099999999999994,934.2,0.07848484848484842,0.12942857142857137,6.310004536173444,18.25,2.564859319223094,6.001315356790529,1.0,6,2,1,2,1,0.733659,0.326706,0.370367,0.319728,0.252986,0.056919,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,1.4,5.416667,134.996311,0.5,4,0,-1.75,18.2,713.5,2.642789,-1.0,0.0,0.982074,0.0,0.083334,-1.117583,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_03,candidate_07,heuristic,10.632591,3,330.0,6300.0,318.5,6109.1,929.9,81.9,184.0,1943.6,80.3,887.6,11.5,190.89999999999964,194.89999999999998,113.1,82.0,1056.4,26.299999999999997,617.6,0.03484848484848485,0.030301587301587243,4.775669414432439,17.84,2.9202337496521578,5.601255886970173,1.0,6,2,1,2,1,0.87183,0.361269,0.425949,0.384685,0.123071,0.066294,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,1.4,5.5,133.914393,0.5,4,0,-2.16,3.8,89.0,1.108454,-1.0,0.0,0.984124,0.0,0.166667,0.5085,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_04,candidate_07,heuristic,10.632591,3,330.0,6300.0,318.5,6109.1,929.9,81.9,184.0,1943.6,80.3,887.6,11.5,190.89999999999964,194.89999999999998,113.1,82.0,1056.4,26.299999999999997,617.6,0.03484848484848485,0.030301587301587243,4.775669414432439,17.84,2.9202337496521578,5.601255886970173,1.0,6,2,1,2,1,0.87183,0.361269,0.425949,0.384685,0.123071,0.066294,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,1.4,5.5,133.914393,0.5,4,0,-2.16,3.8,89.0,1.108454,-1.0,0.0,0.984124,0.0,0.166667,0.5085,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_05,candidate_07,heuristic,9.326697,3,330.0,6300.0,327.5,6991.8,1157.7,76.7,174.9,1900.5,83.7,1202.4,2.5,691.8000000000002,422.70000000000005,118.3,72.9,1099.5,29.700000000000003,932.4000000000001,0.007575757575757576,0.10980952380952384,6.266307923169268,17.96,2.568723361652221,5.483969465648856,1.0,6,2,1,2,1,0.743679,0.310841,0.357961,0.326654,0.257459,0.057925,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,4,3.294633,1.4,5.416667,133.770592,0.333333,6,0,-2.04,-5.2,589.9,2.599092,-1.0,0.0,0.982074,0.0,0.083334,-0.228183,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_06,candidate_07,heuristic,11.363942,3,330.0,6300.0,322.3,6401.9,918.2,133.0,117.6,2211.0,77.3,878.2,7.699999999999989,101.89999999999964,183.20000000000005,62.0,15.599999999999994,789.0,23.299999999999997,608.2,0.0233333333333333,0.016174603174603116,3.667215669173652,20.0,3.1240725409644012,6.205398696866273,1.0,6,2,1,2,1,1.380896,0.378581,0.442051,0.37724,0.117446,0.063264,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5,4,2.312559,1.4,5.333333,133.712574,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_07,candidate_07,heuristic,11.363942,3,330.0,6300.0,322.3,6401.9,918.2,133.0,117.6,2211.0,77.3,878.2,7.699999999999989,101.89999999999964,183.20000000000005,62.0,15.599999999999994,789.0,23.299999999999997,608.2,0.0233333333333333,0.016174603174603116,3.667215669173652,20.0,3.1240725409644012,6.205398696866273,1.0,6,2,1,2,1,1.380896,0.378581,0.442051,0.37724,0.117446,0.063264,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5,4,2.312559,1.4,5.333333,133.712574,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_08,candidate_07,model,11.054729,3,330.0,6300.0,333.6,6280.7,956.4,83.1,180.9,1987.7,83.4,937.7,3.6000000000000227,19.300000000000182,221.39999999999998,111.9,78.9,1012.3,29.400000000000006,667.7,0.010909090909090978,0.0030634920634920924,5.003440796147519,18.44,2.9359784737370043,5.52757793764988,1.0,6,2,1,2,1,0.709381,0.365147,0.438393,0.374181,0.122943,0.064484,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,1.4,5.5,133.914393,0.5,4,0,-1.56,-4.1,-82.6,1.336225,-1.0,0.0,0.984124,0.0,0.166667,0.913333,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_09,candidate_07,model,11.054729,3,330.0,6300.0,333.6,6280.7,956.4,83.1,180.9,1987.7,83.4,937.7,3.6000000000000227,19.300000000000182,221.39999999999998,111.9,78.9,1012.3,29.400000000000006,667.7,0.010909090909090978,0.0030634920634920924,5.003440796147519,18.44,2.9359784737370043,5.52757793764988,1.0,6,2,1,2,1,0.709381,0.365147,0.438393,0.374181,0.122943,0.064484,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.296683,1.4,5.5,133.914393,0.5,4,0,-1.56,-4.1,-82.6,1.336225,-1.0,0.0,0.984124,0.0,0.166667,0.913333,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:3:fresh,candidate_10,candidate_07,model,10.817474,3,330.0,6300.0,323.0,6652.0,1078.9,79.7,165.3,1044.7,83.9,582.8,7.0,352.0,343.9000000000001,115.3,63.30000000000001,1955.3,29.900000000000006,312.79999999999995,0.021212121212121213,0.05587301587301587,4.043750331927643,15.75,2.367708959711365,4.876160990712075,1.0,6,2,1,2,1,0.592501,0.550206,0.444761,0.204013,0.290342,0.060884,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4,4,3.432713,1.05,5.5,129.897723,0.333333,6,0,-4.25,-0.7,250.1,0.376535,-1.0,0.0,1.120154,-0.35,0.166667,0.323183,5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,budget_friendly_healthy,fresh,lunch_dinner
budget_friendly:new_york:5:bulk,candidate_00,candidate_02,heuristic,6.294133,5,550.0,10500.0,540.2,11314.0,1820.6,136.1,309.5,3240.5,148.2,1735.2,9.799999999999955,814.0,595.5999999999999,188.9,139.5,1759.5,58.19999999999999,1285.2,0.017818181818181737,0.07752380952380952,5.742589752824207,34.39,3.0395969595191796,6.366160681229174,1.0,7,2,1,3,1,0.661305,0.370017,0.440695,0.374314,0.121354,0.063638,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4,8.643911,2.25,5.285714,135.140112,0.625,3,0,1.98,5.3,-1675.8,-1.123745,0.0,0.0,5.349278,0.25,-0.130953,0.301346,5,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,budget_friendly_healthy,bulk,lunch_dinner
budget_friendly:new_york:5:bulk,candidate_01,candidate_02,hybrid,6.294133,5,550.0,10500.0,540.2,11314.0,1820.6,136.1,309.5,3240.5,148.2,1735.2,9.799999999999955,814.0,595.5999999999999,188.9,139.5,1759.5,58.19999999999999,1285.2,0.017818181818181737,0.07752380952380952,5.742589752824207,34.39,3.0395969595191796,6.366160681229174,1.0,7,2,1,3,1,0.661305,0.370017,0.440695,0.374314,0.121354,0.063638,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4,8.643911,2.25,5.285714,135.140112,0.625,3,0,1.98,5.3,-1675.8,-1.123745,0.0,0.0,5.349278,0.25,-0.130953,0.301346,5,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,budget_friendly_healthy,bulk,lunch_dinner
