request_id,candidate_id,baseline_candidate_id,candidate_source,label_score,days,target_protein_g,target_calorie_kcal,estimated_protein_g,estimated_calorie_kcal,estimated_carbohydrate_g,estimated_fat_g,estimated_fiber_g,estimated_calcium_mg,estimated_iron_mg,estimated_vitamin_c_mg,protein_abs_gap_g,calorie_abs_gap_kcal,carbohydrate_abs_gap_g,fat_abs_gap_g,fiber_abs_gap_g,calcium_abs_gap_mg,iron_abs_gap_mg,vitamin_c_abs_gap_mg,protein_gap_ratio,calorie_gap_ratio,macro_gap_ratio_sum,estimated_basket_cost,price_per_1000_kcal,price_per_100g_protein,priced_item_ratio,unique_ingredient_count,protein_anchor_count,carb_base_count,produce_count,calorie_booster_count,food_family_diversity_count,role_diversity_count,repetition_penalty,unrealistic_basket_penalty,preference_match_score,heuristic_selection_score,overlap_with_best_heuristic_jaccard,changed_food_count_vs_best_heuristic,role_assignment_changes_vs_best_heuristic,cost_delta_vs_best_heuristic,protein_gap_delta_vs_best_heuristic,calorie_gap_delta_vs_best_heuristic,macro_gap_ratio_delta_vs_best_heuristic,diversity_gain_vs_best_heuristic,role_diversity_delta_vs_best_heuristic,repetition_penalty_delta_vs_best_heuristic,unrealistic_penalty_delta_vs_best_heuristic,preference_match_delta_vs_best_heuristic,alternative_quality_score,nearby_store_count,warning_count,realism_note_count,pantry_note_count,scaling_note_count,adjusted_by_split,has_price_estimate,budget_friendly_preference,low_prep_preference,vegetarian_preference,vegan_preference,dairy_free_preference,materially_different_from_best_heuristic,nutritionally_competitive_with_best_heuristic,cost_competitive_with_best_heuristic,diversity_improved_vs_best_heuristic,goal_profile,shopping_mode,meal_style
muscle_gain_any:west:5:bulk,candidate_01,candidate_02,heuristic,-3.851143,5,900.0,14000.0,1051.4,13662.6,1327.0,378.1,343.0,5607.5,155.6,3975.7,151.4000000000001,337.39999999999964,273.0,46.89999999999998,183.0,107.5,65.6,3500.7,0.16822222222222233,0.024099999999999976,9.543057021452919,55.55,4.065843982843675,5.283431614989537,1.0,8,3,1,4,0,3,3,18.899438,4.34,0.0,79.046757,0.6,4,0,-2.81,120.0,-184.2,-2.462366,-1.0,-1.0,3.285303,-0.21,0.0,-2.0766,4,2,2,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_02,candidate_02,heuristic,0.294322,5,900.0,14000.0,868.6,14521.6,1250.8,594.7,311.4,5185.1,141.4,5136.3,31.399999999999977,521.6000000000004,349.20000000000005,169.70000000000005,151.39999999999998,314.89999999999964,51.400000000000006,4661.3,0.034888888888888865,0.037257142857142884,12.005422932107452,58.36,4.0188408990744815,6.718857932304858,1.0,8,2,1,4,1,4,4,15.614135,4.55,0.0,78.970072,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_03,candidate_02,heuristic,-6.009297,5,900.0,14000.0,1072.9,14969.8,1215.9,572.0,304.2,5573.2,154.5,5125.1,172.9000000000001,969.7999999999993,384.0999999999999,147.0,144.2,73.19999999999982,64.5,4650.1,0.1921111111111112,0.06927142857142853,12.00685482104325,64.05,4.278614276743844,5.969801472644234,1.0,9,3,1,4,1,4,4,18.012093,4.8,0.0,78.970072,0.888889,1,0,5.69,141.5,448.2,0.001432,0.0,0.0,2.397958,0.25,0.0,-4.416668,4,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_04,candidate_02,heuristic,-3.440172,5,900.0,14000.0,1037.6,13658.5,1338.6,378.3,345.1,5620.7,156.1,3972.8,137.5999999999999,341.5,261.4000000000001,46.69999999999999,185.10000000000002,120.69999999999982,66.1,3497.8,0.1528888888888888,0.024392857142857143,9.550311725615286,55.18,4.03997510707618,5.318041634541249,1.0,8,3,1,4,0,3,3,18.899438,4.34,0.0,78.942407,0.6,4,0,-3.18,106.2,-180.1,-2.455111,-1.0,-1.0,3.285303,-0.21,0.0,-1.75092,4,2,2,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_05,candidate_02,heuristic,0.273154,5,900.0,14000.0,853.2,14147.8,1344.9,514.8,346.1,5343.4,149.2,3928.8,46.799999999999955,147.79999999999927,255.0999999999999,89.79999999999995,186.10000000000002,156.60000000000036,59.19999999999999,3453.8,0.05199999999999995,0.010557142857142805,9.491265017434406,50.63,3.5786482704024656,5.934130332864511,1.0,8,2,1,4,1,4,4,16.491524,4.79,0.0,78.942407,0.6,4,0,-7.73,15.4,-373.8,-2.514158,0.0,0.0,0.877389,0.24,0.0,0.37096,4,2,1,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_06,candidate_02,heuristic,-5.788042,5,900.0,14000.0,1062.9,15012.9,1233.3,573.0,307.3,5597.8,155.6,5121.7,162.9000000000001,1012.8999999999996,366.70000000000005,148.0,147.3,97.80000000000018,65.6,4646.7,0.1810000000000001,0.07234999999999997,12.027244816977827,63.81,4.250344703554942,6.003386960203217,1.0,9,3,1,4,1,4,4,18.012093,4.8,0.0,78.865722,0.888889,1,0,5.45,131.5,491.3,0.021822,0.0,0.0,2.397958,0.25,0.0,-4.243778,4,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_07,candidate_02,heuristic,1.558821,5,900.0,14000.0,877.0,14509.6,1256.9,591.3,311.4,5342.3,149.7,5077.6,23.0,509.60000000000036,343.0999999999999,166.29999999999995,151.39999999999998,157.69999999999982,59.69999999999999,4602.6,0.025555555555555557,0.03640000000000002,11.933671888779434,58.36,4.022164635827314,6.654503990877993,1.0,8,2,1,4,1,4,4,15.604179,4.9,0.0,78.865722,0.777778,2,0,0.0,-8.4,-12.0,-0.071751,0.0,0.0,-0.009956,0.35,0.0,1.241394,4,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_08,candidate_02,repaired_model,-5.730279,5,900.0,14000.0,1098.8,14456.2,1277.9,473.4,320.4,5668.5,160.7,4315.9,198.79999999999995,456.2000000000007,322.0999999999999,48.39999999999998,160.39999999999998,168.5,70.69999999999999,3840.8999999999996,0.22088888888888883,0.032585714285714336,10.21999203529099,54.87,3.795603270569029,4.9936294139060795,1.0,9,3,1,4,1,4,4,23.040755,4.1,0.0,80.805557,0.7,3,0,-3.49,167.4,-65.4,-1.785431,0.0,0.0,7.42662,-0.45,0.0,-3.17124,4,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_09,candidate_02,repaired_model,-5.285609,5,900.0,14000.0,1095.2,14384.8,1237.4,486.8,307.3,5760.6,161.0,3715.3,195.20000000000005,384.7999999999993,362.5999999999999,61.80000000000001,147.3,260.60000000000036,71.0,3240.3,0.21688888888888894,0.027485714285714235,8.950616682302906,53.34,3.708080751904789,4.870343316289262,1.0,9,3,1,4,1,4,4,23.040755,3.75,0.0,80.058792,0.7,3,0,-5.02,163.8,-136.8,-3.054806,0.0,0.0,7.42662,-0.8,0.0,-3.05128,4,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_10,candidate_02,repaired_model,-4.787738,5,900.0,14000.0,1094.4,14665.3,1227.8,530.2,282.6,5326.3,152.0,4028.2,194.4000000000001,665.2999999999993,372.20000000000005,105.20000000000005,122.60000000000002,173.69999999999982,62.0,3553.2,0.2160000000000001,0.04752142857142852,9.447296171466991,59.81,4.078334572085127,5.465095029239766,1.0,9,3,1,4,1,4,4,18.012093,4.45,0.0,78.564971,0.888889,1,0,1.45,163.0,143.7,-2.558127,0.0,0.0,2.397958,-0.1,0.0,-3.593815,4,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:west:5:bulk,candidate_11,candidate_02,repaired_model,-5.774923,5,900.0,14000.0,1115.8,14694.2,1202.9,531.5,285.6,5619.2,155.9,4041.0,215.79999999999995,694.2000000000007,397.0999999999999,106.5,125.60000000000002,119.19999999999982,65.9,3566.0,0.23977777777777773,0.04958571428571434,9.545039105841699,61.5,4.185324822038627,5.511740455278724,1.0,9,3,1,4,1,4,4,18.012093,4.2,0.0,78.564971,0.888889,1,0,3.14,184.4,172.6,-2.460384,0.0,0.0,2.397958,-0.35,0.0,-4.544548,4,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,muscle_gain,bulk,any
muscle_gain_any:new_york:1:balanced,candidate_00,candidate_03,heuristic,8.929024,1,180.0,2800.0,152.4,2761.7,281.5,95.8,74.3,694.6,23.8,686.6,27.599999999999994,38.30000000000018,38.5,10.799999999999997,42.3,405.4,5.800000000000001,591.6,0.1533333333333333,0.013678571428571493,8.487382421349722,11.27,4.0808197849150885,7.39501312335958,1.0,6,2,1,2,1,4,4,3.083892,0.35,0.0,78.865919,0.714286,2,0,-1.03,23.1,23.4,-0.925088,0.0,0.0,0.253938,0.0,0.0,0.153076,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_01,candidate_03,heuristic,10.248154,1,180.0,2800.0,177.3,2775.3,276.5,89.0,73.3,914.9,28.9,684.2,2.6999999999999886,24.699999999999818,43.5,4.0,41.3,185.10000000000002,10.899999999999999,589.2,0.014999999999999937,0.008821428571428506,8.44955486951559,12.05,4.341872950671999,6.79639029892837,1.0,5,2,1,2,0,3,3,3.083892,0.35,0.0,78.865919,0.571429,3,0,-0.25,-1.8,9.8,-0.962916,-1.0,-1.0,0.253938,0.0,0.0,1.224855,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_02,candidate_03,heuristic,8.090573,1,180.0,2800.0,150.5,2576.3,227.6,107.0,47.7,566.3,21.8,800.8,29.5,223.69999999999982,92.4,22.0,15.700000000000003,533.7,3.8000000000000007,705.8,0.1638888888888889,0.07989285714285707,9.16396514291522,11.34,4.401661297209175,7.534883720930233,1.0,6,2,1,2,1,4,4,2.829954,0.35,0.0,78.822229,1.0,0,0,-0.96,25.0,208.8,-0.248505,0.0,0.0,0.0,0.0,0.0,-0.446131,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_03,candidate_03,heuristic,9.466979,1,180.0,2800.0,175.5,2814.9,222.6,125.1,46.7,786.6,26.8,798.3,4.5,14.900000000000091,97.4,40.099999999999994,14.700000000000003,313.4,8.8,703.3,0.025,0.005321428571428604,9.412470580417175,12.3,4.369604604071193,7.008547008547009,1.0,6,2,1,2,1,4,4,2.829954,0.35,0.0,78.822229,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_04,candidate_03,heuristic,10.305758,1,180.0,2800.0,177.5,2798.9,283.3,89.0,74.3,946.6,30.5,674.9,2.5,1.099999999999909,36.69999999999999,4.0,42.3,153.39999999999998,12.5,579.9,0.013888888888888888,0.0003928571428571104,8.42173083974419,12.05,4.305262781807139,6.788732394366198,1.0,5,2,1,2,0,3,3,3.073936,0.35,0.0,78.760048,0.375,5,0,-0.25,-2.0,-13.8,-0.99074,-1.0,-1.0,0.243982,0.0,0.0,1.24,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_05,candidate_03,heuristic,9.004832,1,180.0,2800.0,154.0,2759.3,282.7,95.2,74.3,726.1,25.5,674.9,26.0,40.69999999999982,37.30000000000001,10.200000000000003,42.3,373.9,7.5,579.9,0.14444444444444443,0.014535714285714221,8.419223783891546,11.27,4.0843692240785705,7.3181818181818175,1.0,6,2,1,2,1,4,4,3.073936,0.35,0.0,78.760048,0.5,4,0,-1.03,21.5,25.8,-0.993247,0.0,0.0,0.243982,0.0,0.0,0.187127,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_06,candidate_03,hybrid,10.86997,1,180.0,2800.0,174.4,2802.1,223.5,124.4,46.7,809.9,28.1,789.0,5.599999999999994,2.099999999999909,96.5,39.400000000000006,14.700000000000003,290.1,10.100000000000001,694.0,0.03111111111111108,0.0007499999999999675,9.354568453497826,12.23,4.364583705078335,7.012614678899083,1.0,6,2,1,2,1,4,4,2.819998,0.35,0.0,78.716357,0.714286,2,0,-0.07,1.1,-12.8,-0.057902,0.0,0.0,-0.009956,0.0,0.0,1.208394,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,muscle_gain,balanced,any
muscle_gain_any:new_york:1:balanced,candidate_07,candidate_03,hybrid,8.228587,1,180.0,2800.0,152.2,2573.9,228.8,106.3,47.7,597.8,23.4,789.0,27.80000000000001,226.0999999999999,91.19999999999999,21.299999999999997,15.700000000000003,502.20000000000005,5.399999999999999,694.0,0.1544444444444445,0.08074999999999996,9.088021847734309,11.34,4.405765569757954,7.450722733245731,1.0,6,2,1,2,1,4,4,2.819998,0.35,0.0,78.716357,0.714286,2,0,-0.96,23.3,211.2,-0.324449,0.0,0.0,-0.009956,0.0,0.0,-0.412646,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,muscle_gain,balanced,any
muscle_gain_any:new_york:3:fresh,candidate_00,candidate_03,heuristic,6.130537,3,540.0,8400.0,459.6,8400.0,757.1,349.3,179.6,1956.7,70.0,1697.2,80.39999999999998,0.0,202.89999999999998,94.30000000000001,83.6,1343.3,16.0,1412.2,0.14888888888888885,0.0,7.110436043223776,29.01,3.4535714285714287,6.31201044386423,1.0,6,2,1,2,1,4,4,3.083892,1.64,0.0,78.865919,0.714286,2,0,-7.54,66.9,-54.5,-1.922823,0.0,0.0,0.253938,0.12,0.0,-0.84444,5,2,0,0,3,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_01,candidate_03,heuristic,6.631269,3,540.0,8400.0,523.7,7792.1,741.9,261.3,176.5,2540.8,83.3,1690.3,16.299999999999955,607.8999999999996,218.10000000000002,6.300000000000011,80.5,759.1999999999998,29.299999999999997,1405.3,0.0301851851851851,0.07236904761904757,6.7939654406552625,30.55,3.9206375688197017,5.833492457513844,1.0,5,2,1,2,0,3,3,3.083892,1.29,0.0,78.865919,0.571429,3,0,-6.0,2.8,553.4,-2.239293,-1.0,-1.0,0.253938,-0.23,0.0,-0.22912,5,2,0,0,2,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_02,candidate_03,heuristic,6.024757,3,540.0,8400.0,463.5,8400.0,678.6,392.6,140.8,1769.8,67.0,2308.5,76.5,0.0,281.4,137.60000000000002,44.80000000000001,1530.2,13.0,2023.5,0.14166666666666666,0.0,9.103837220241632,34.61,4.120238095238095,7.467098166127292,1.0,6,2,1,2,1,4,4,2.829954,1.87,0.0,78.822229,1.0,0,0,-1.94,63.0,-54.5,0.070579,0.0,0.0,0.0,0.35,0.0,-0.790042,5,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_03,candidate_03,heuristic,7.485945,3,540.0,8400.0,526.5,8345.5,657.6,369.4,136.8,2345.6,79.9,2301.6,13.5,54.5,302.4,114.39999999999998,40.80000000000001,954.4000000000001,25.900000000000006,2016.6,0.025,0.006488095238095238,9.033258675506353,36.55,4.379605775567671,6.9420702754036085,1.0,6,2,1,2,1,4,4,2.829954,1.52,0.0,78.822229,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_04,candidate_03,heuristic,6.541305,3,540.0,8400.0,520.8,7815.5,756.3,260.5,178.6,2627.1,87.7,1662.0,19.200000000000045,584.5,203.70000000000005,5.5,82.6,672.9000000000001,33.7,1377.0,0.03555555555555564,0.06958333333333333,6.753734906469234,30.4,3.8897063527605398,5.837173579109064,1.0,5,2,1,2,0,3,3,3.073936,1.29,0.0,78.760048,0.375,5,0,-6.15,5.7,530.0,-2.279524,-1.0,-1.0,0.243982,-0.23,0.0,-0.31412,5,2,0,0,2,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_05,candidate_03,heuristic,6.258345,3,540.0,8400.0,463.4,8400.0,755.0,351.5,178.6,2042.6,74.5,1662.0,76.60000000000002,0.0,205.0,96.5,82.6,1257.4,20.5,1377.0,0.1418518518518519,0.0,7.044628585910707,28.97,3.4488095238095235,6.25161847216228,1.0,6,2,1,2,1,4,4,3.073936,1.64,0.0,78.760048,0.5,4,0,-7.58,63.1,-54.5,-1.98863,0.0,0.0,0.243982,0.12,0.0,-0.75476,5,2,0,0,3,0,1,0,0,0,0,0,1,0,1,0,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_06,candidate_03,hybrid,8.835216,3,540.0,8400.0,523.6,8368.9,671.9,368.6,138.8,2431.9,84.4,2273.3,16.399999999999977,31.100000000000364,288.1,113.60000000000002,42.80000000000001,868.0999999999999,30.400000000000006,1988.3000000000002,0.03037037037037033,0.0037023809523809956,8.993942493172177,36.4,4.349436604571688,6.951871657754009,1.0,6,2,1,2,1,4,4,2.819998,1.52,0.0,78.716357,0.714286,2,0,-0.15,2.9,-23.4,-0.039316,0.0,0.0,-0.009956,0.0,0.0,1.154394,5,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,muscle_gain,fresh,any
muscle_gain_any:new_york:3:fresh,candidate_07,candidate_03,hybrid,6.287553,3,540.0,8400.0,468.5,8400.0,682.2,391.4,140.8,1864.1,72.0,2273.3,71.5,0.0,277.79999999999995,136.39999999999998,44.80000000000001,1435.9,18.0,1988.3000000000002,0.13240740740740742,0.0,9.035889400975702,34.61,4.120238095238095,7.387406616862327,1.0,6,2,1,2,1,4,4,2.819998,1.87,0.0,78.716357,0.714286,2,0,-1.94,58.0,-54.5,0.002631,0.0,0.0,-0.009956,0.35,0.0,-0.634409,5,1,0,0,2,0,1,0,0,0,0,0,1,0,1,1,muscle_gain,fresh,any
muscle_gain_any:new_york:5:bulk,candidate_00,candidate_02,heuristic,-0.127934,5,900.0,14000.0,846.1,14151.2,1344.5,513.8,347.1,5194.7,141.4,3987.5,53.89999999999998,151.20000000000073,255.5,88.79999999999995,187.10000000000002,305.3000000000002,51.400000000000006,3512.5,0.059888888888888867,0.010800000000000053,9.559360720596054,59.43,4.19964384645825,7.023992435882283,1.0,8,2,1,4,1,4,4,16.50148,4.44,0.0,78.865919,0.777778,2,0,-10.13,22.5,-370.4,-2.446062,0.0,0.0,0.887345,-0.11,0.0,0.2144,5,2,1,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_01,candidate_02,heuristic,-4.297429,5,900.0,14000.0,1051.4,13662.6,1327.0,378.1,343.0,5607.5,155.6,3975.7,151.4000000000001,337.39999999999964,273.0,46.89999999999998,183.0,107.5,65.6,3500.7,0.16822222222222233,0.024099999999999976,9.543057021452919,64.75,4.739215083512654,6.158455392809587,1.0,8,3,1,4,0,3,3,18.899438,4.34,0.0,78.865919,0.6,4,0,-4.81,120.0,-184.2,-2.462366,-1.0,-1.0,3.285303,-0.21,0.0,-2.0766,5,2,2,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_02,candidate_02,heuristic,-0.251271,5,900.0,14000.0,868.6,14521.6,1250.8,594.7,311.4,5185.1,141.4,5136.3,31.399999999999977,521.6000000000004,349.20000000000005,169.70000000000005,151.39999999999998,314.89999999999964,51.400000000000006,4661.3,0.034888888888888865,0.037257142857142884,12.005422932107452,69.56,4.790105773468488,8.008289201013126,1.0,8,2,1,4,1,4,4,15.614135,4.55,0.0,78.822229,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_03,candidate_02,heuristic,-6.596327,5,900.0,14000.0,1072.9,14969.8,1215.9,572.0,304.2,5573.2,154.5,5125.1,172.9000000000001,969.7999999999993,384.0999999999999,147.0,144.2,73.19999999999982,64.5,4650.1,0.1921111111111112,0.06927142857142853,12.00685482104325,75.56,5.047495624524042,7.042594836424643,1.0,9,3,1,4,1,4,4,18.012093,4.8,0.0,78.822229,0.888889,1,0,6.0,141.5,448.2,0.001432,0.0,0.0,2.397958,0.25,0.0,-4.449404,5,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_04,candidate_02,heuristic,-3.886274,5,900.0,14000.0,1037.6,13658.5,1338.6,378.3,345.1,5620.7,156.1,3972.8,137.5999999999999,341.5,261.4000000000001,46.69999999999999,185.10000000000002,120.69999999999982,66.1,3497.8,0.1528888888888888,0.024392857142857143,9.550311725615286,64.37,4.71281619504338,6.203739398612183,1.0,8,3,1,4,0,3,3,18.899438,4.34,0.0,78.760048,0.6,4,0,-5.19,106.2,-180.1,-2.455111,-1.0,-1.0,3.285303,-0.21,0.0,-1.75092,5,2,2,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_05,candidate_02,heuristic,-0.156237,5,900.0,14000.0,853.2,14147.8,1344.9,514.8,346.1,5343.4,149.2,3928.8,46.799999999999955,147.79999999999927,255.0999999999999,89.79999999999995,186.10000000000002,156.60000000000036,59.19999999999999,3453.8,0.05199999999999995,0.010557142857142805,9.491265017434406,59.4,4.19853263404911,6.962025316455696,1.0,8,2,1,4,1,4,4,16.491524,4.79,0.0,78.760048,0.6,4,0,-10.16,15.4,-373.8,-2.514158,0.0,0.0,0.877389,0.24,0.0,0.37096,5,2,1,0,2,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_06,candidate_02,heuristic,-6.376806,5,900.0,14000.0,1062.9,15012.9,1233.3,573.0,307.3,5597.8,155.6,5121.7,162.9000000000001,1012.8999999999996,366.70000000000005,148.0,147.3,97.80000000000018,65.6,4646.7,0.1810000000000001,0.07234999999999997,12.027244816977827,75.33,5.017684791079671,7.087214225232852,1.0,9,3,1,4,1,4,4,18.012093,4.8,0.0,78.716357,0.888889,1,0,5.77,131.5,491.3,0.021822,0.0,0.0,2.397958,0.25,0.0,-4.27757,5,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_07,candidate_02,heuristic,1.013458,5,900.0,14000.0,877.0,14509.6,1256.9,591.3,311.4,5342.3,149.7,5077.6,23.0,509.60000000000036,343.0999999999999,166.29999999999995,151.39999999999998,157.69999999999982,59.69999999999999,4602.6,0.025555555555555557,0.03640000000000002,11.933671888779434,69.56,4.794067376082042,7.9315849486887124,1.0,8,2,1,4,1,4,4,15.604179,4.9,0.0,78.716357,0.777778,2,0,0.0,-8.4,-12.0,-0.071751,0.0,0.0,-0.009956,0.35,0.0,1.241394,5,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_08,candidate_02,repaired_model,-6.194351,5,900.0,14000.0,1098.8,14456.2,1277.9,473.4,320.4,5668.5,160.7,4315.9,198.79999999999995,456.2000000000007,322.0999999999999,48.39999999999998,160.39999999999998,168.5,70.69999999999999,3840.8999999999996,0.22088888888888883,0.032585714285714336,10.21999203529099,64.34,4.450685519016062,5.855478704040772,1.0,9,3,1,4,1,4,4,23.040755,4.1,0.0,80.289888,0.7,3,0,-5.22,167.4,-65.4,-1.785431,0.0,0.0,7.42662,-0.45,0.0,-3.17124,5,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_09,candidate_02,repaired_model,-5.810504,5,900.0,14000.0,1095.2,14384.8,1237.4,486.8,307.3,5760.6,161.0,3715.3,195.20000000000005,384.7999999999993,362.5999999999999,61.80000000000001,147.3,260.60000000000036,71.0,3240.3,0.21688888888888894,0.027485714285714235,8.950616682302906,63.94,4.444969690228575,5.838203067932797,1.0,9,3,1,4,1,4,4,23.040755,3.75,0.0,79.21769,0.7,3,0,-5.62,163.8,-136.8,-3.054806,0.0,0.0,7.42662,-0.8,0.0,-3.05128,5,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_10,candidate_02,repaired_model,-5.115182,5,900.0,14000.0,1094.4,14665.3,1227.8,530.2,282.6,5326.3,152.0,4028.2,194.4000000000001,665.2999999999993,372.20000000000005,105.20000000000005,122.60000000000002,173.69999999999982,62.0,3553.2,0.2160000000000001,0.04752142857142852,9.447296171466991,68.89,4.69748317456854,6.294773391812865,1.0,9,3,1,4,1,4,4,18.012093,4.45,0.0,78.004338,0.888889,1,0,-0.67,163.0,143.7,-2.558127,0.0,0.0,2.397958,-0.1,0.0,-3.475142,5,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,muscle_gain,bulk,any
muscle_gain_any:new_york:5:bulk,candidate_11,candidate_02,repaired_model,-6.409008,5,900.0,14000.0,1115.8,14694.2,1202.9,531.5,285.6,5619.2,155.9,4041.0,215.79999999999995,694.2000000000007,397.0999999999999,106.5,125.60000000000002,119.19999999999982,65.9,3566.0,0.23977777777777773,0.04958571428571434,9.545039105841699,73.2,4.981557349158171,6.560315468721994,1.0,9,3,1,4,1,4,4,18.012093,4.2,0.0,78.004338,0.888889,1,0,3.64,184.4,172.6,-2.460384,0.0,0.0,2.397958,-0.35,0.0,-4.607529,5,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,muscle_gain,bulk,any
fat_loss_any:us:1:balanced,candidate_00,candidate_07,heuristic,5.96646,1,145.0,1750.0,124.0,1520.3,139.6,39.9,46.8,1056.8,23.5,1212.6,21.0,229.70000000000005,30.400000000000006,15.100000000000001,14.799999999999997,56.799999999999955,5.5,1112.6,0.14482758620689656,0.13125714285714288,12.404224539512775,13.34,8.774583963691377,10.758064516129032,1.0,6,2,1,3,0,3,3,10.472569,0.0,0.75,121.955406,0.714286,2,0,-1.54,20.7,35.4,2.168543,0.0,0.0,0.411121,0.0,0.0,0.009929,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,fat_loss,balanced,lunch_dinner
fat_loss_any:us:1:balanced,candidate_01,candidate_07,heuristic,7.445583,1,145.0,1750.0,148.1,1602.7,139.0,38.6,46.7,1043.1,23.7,1212.5,3.0999999999999943,147.29999999999995,31.0,16.4,14.700000000000003,43.09999999999991,5.699999999999999,1112.5,0.021379310344827547,0.08417142857142855,12.424676426024956,14.44,9.009795969301804,9.75016880486158,1.0,6,2,1,3,0,3,3,10.472569,0.0,0.75,121.955406,0.714286,2,0,-0.44,2.8,-47.0,2.188995,0.0,0.0,0.411121,0.0,0.0,0.7824,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,fat_loss,balanced,lunch_dinner
