system_id,system_label,scenario_id,split,goal_profile,days,shopping_mode,selected_candidate_source,model_selected,candidate_count_considered,generation_time_ms,protein_abs_gap_g,calorie_abs_gap_kcal,macro_gap_ratio_sum,estimated_basket_cost,price_per_1000_kcal,price_per_100g_protein,unique_ingredient_count,role_diversity_count,warning_count,scorer_score
heuristic_only,Heuristic Only,balanced_any:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,58.462,3.9,79.1,7.490509,21.46,3.449662,6.026397,6,4,2,10.661014
hybrid_best,Hybrid Best Model,balanced_any:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,382.944,3.9,79.1,7.490509,21.46,3.449662,6.026397,6,4,2,10.661014
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,87.561,3.9,79.1,7.490509,21.46,3.449662,6.026397,6,4,2,10.661014
hybrid_random_forest,Hybrid random_forest,balanced_any:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,348.577,3.9,79.1,7.490509,21.46,3.449662,6.026397,6,4,2,10.661014
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,134.215,3.9,79.1,7.490509,21.46,3.449662,6.026397,6,4,2,10.661014
heuristic_only,Heuristic Only,balanced_any:new_york:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,64.646,25.4,59.6,8.731637,43.42,4.111898,6.942757,8,4,2,2.263617
hybrid_best,Hybrid Best Model,balanced_any:new_york:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,495.258,25.4,59.6,8.731637,43.42,4.111898,6.942757,8,4,2,2.263617
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:new_york:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,93.227,25.4,59.6,8.731637,43.42,4.111898,6.942757,8,4,2,2.263617
hybrid_random_forest,Hybrid random_forest,balanced_any:new_york:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,370.597,25.4,59.6,8.731637,43.42,4.111898,6.942757,8,4,2,2.263617
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:new_york:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,129.465,25.4,59.6,8.731637,43.42,4.111898,6.942757,8,4,2,2.263617
heuristic_only,Heuristic Only,balanced_any:new_york:7:bulk:empty,test,maintenance,7,bulk,heuristic,0,6,69.275,65.7,307.1,6.773039,58.33,4.052693,7.533256,8,4,4,1.498768
hybrid_best,Hybrid Best Model,balanced_any:new_york:7:bulk:empty,test,maintenance,7,bulk,hybrid,1,6,379.55,65.7,307.1,6.773039,58.33,4.052693,7.533256,8,4,4,1.498768
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:new_york:7:bulk:empty,test,maintenance,7,bulk,hybrid,1,6,83.582,65.7,307.1,6.773039,58.33,4.052693,7.533256,8,4,4,1.498768
hybrid_random_forest,Hybrid random_forest,balanced_any:new_york:7:bulk:empty,test,maintenance,7,bulk,hybrid,1,6,352.651,65.7,307.1,6.773039,58.33,4.052693,7.533256,8,4,4,1.498768
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:new_york:7:bulk:empty,test,maintenance,7,bulk,hybrid,1,6,118.402,65.7,307.1,6.773039,58.33,4.052693,7.533256,8,4,4,1.498768
heuristic_only,Heuristic Only,balanced_any:south:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,64.072,69.7,91.5,8.361537,36.73,3.467875,5.484545,8,4,2,2.796197
hybrid_best,Hybrid Best Model,balanced_any:south:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,376.685,69.7,91.5,8.361537,36.73,3.467875,5.484545,8,4,2,2.796197
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:south:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,80.355,69.7,91.5,8.361537,36.73,3.467875,5.484545,8,4,2,2.796197
hybrid_random_forest,Hybrid random_forest,balanced_any:south:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,359.691,69.7,91.5,8.361537,36.73,3.467875,5.484545,8,4,2,2.796197
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:south:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,126.715,69.7,91.5,8.361537,36.73,3.467875,5.484545,8,4,2,2.796197
heuristic_only,Heuristic Only,balanced_any:us:3:fresh:empty,test,maintenance,3,fresh,heuristic,0,6,58.518,3.9,79.1,7.490509,22.67,3.644167,6.366189,6,4,2,10.468918
hybrid_best,Hybrid Best Model,balanced_any:us:3:fresh:empty,test,maintenance,3,fresh,hybrid,1,6,384.572,3.9,79.1,7.490509,22.67,3.644167,6.366189,6,4,2,10.468918
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:us:3:fresh:empty,test,maintenance,3,fresh,heuristic,0,6,80.536,3.9,79.1,7.490509,22.67,3.644167,6.366189,6,4,2,10.468918
hybrid_random_forest,Hybrid random_forest,balanced_any:us:3:fresh:empty,test,maintenance,3,fresh,hybrid,1,6,361.983,3.9,79.1,7.490509,22.67,3.644167,6.366189,6,4,2,10.468918
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:us:3:fresh:empty,test,maintenance,3,fresh,heuristic,0,6,114.483,3.9,79.1,7.490509,22.67,3.644167,6.366189,6,4,2,10.468918
heuristic_only,Heuristic Only,balanced_any:us:3:fresh:protein_stocked,test,maintenance,3,fresh,heuristic,0,5,60.881,3.9,79.1,7.490509,17.16,2.758443,4.818871,5,4,2,11.13712
hybrid_best,Hybrid Best Model,balanced_any:us:3:fresh:protein_stocked,test,maintenance,3,fresh,heuristic,0,5,374.279,3.9,79.1,7.490509,17.16,2.758443,4.818871,5,4,2,11.13712
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:us:3:fresh:protein_stocked,test,maintenance,3,fresh,heuristic,0,5,82.267,3.9,79.1,7.490509,17.16,2.758443,4.818871,5,4,2,11.13712
hybrid_random_forest,Hybrid random_forest,balanced_any:us:3:fresh:protein_stocked,test,maintenance,3,fresh,heuristic,0,5,355.405,3.9,79.1,7.490509,17.16,2.758443,4.818871,5,4,2,11.13712
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:us:3:fresh:protein_stocked,test,maintenance,3,fresh,heuristic,0,5,163.111,3.9,79.1,7.490509,17.16,2.758443,4.818871,5,4,2,11.13712
heuristic_only,Heuristic Only,balanced_any:us:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,61.371,25.4,59.6,8.731637,40.01,3.788969,6.397506,8,4,2,2.700021
hybrid_best,Hybrid Best Model,balanced_any:us:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,375.5,25.4,59.6,8.731637,40.01,3.788969,6.397506,8,4,2,2.700021
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:us:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,83.329,25.4,59.6,8.731637,40.01,3.788969,6.397506,8,4,2,2.700021
hybrid_random_forest,Hybrid random_forest,balanced_any:us:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,358.424,25.4,59.6,8.731637,40.01,3.788969,6.397506,8,4,2,2.700021
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:us:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,120.887,25.4,59.6,8.731637,40.01,3.788969,6.397506,8,4,2,2.700021
heuristic_only,Heuristic Only,balanced_any:us:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,57.638,25.4,59.6,8.731637,33.57,3.179098,5.367765,8,4,2,2.785935
hybrid_best,Hybrid Best Model,balanced_any:us:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,368.867,25.4,59.6,8.731637,33.57,3.179098,5.367765,8,4,2,2.785935
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:us:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,84.933,25.4,59.6,8.731637,33.57,3.179098,5.367765,8,4,2,2.785935
hybrid_random_forest,Hybrid random_forest,balanced_any:us:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,359.051,25.4,59.6,8.731637,33.57,3.179098,5.367765,8,4,2,2.785935
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:us:5:balanced:protein_stocked,test,maintenance,5,balanced,heuristic,0,6,120.36,25.4,59.6,8.731637,33.57,3.179098,5.367765,8,4,2,2.785935
heuristic_only,Heuristic Only,balanced_any:us:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,58.25,65.7,307.1,6.773039,46.15,3.206442,5.960222,8,4,4,2.134278
hybrid_best,Hybrid Best Model,balanced_any:us:7:bulk:mixed_staples,test,maintenance,7,bulk,hybrid,1,6,365.135,65.7,307.1,6.773039,46.15,3.206442,5.960222,8,4,4,2.134278
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:us:7:bulk:mixed_staples,test,maintenance,7,bulk,hybrid,1,6,84.045,65.7,307.1,6.773039,46.15,3.206442,5.960222,8,4,4,2.134278
hybrid_random_forest,Hybrid random_forest,balanced_any:us:7:bulk:mixed_staples,test,maintenance,7,bulk,hybrid,1,6,362.973,65.7,307.1,6.773039,46.15,3.206442,5.960222,8,4,4,2.134278
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:us:7:bulk:mixed_staples,test,maintenance,7,bulk,hybrid,1,6,119.297,65.7,307.1,6.773039,46.15,3.206442,5.960222,8,4,4,2.134278
heuristic_only,Heuristic Only,balanced_any:west:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,59.444,25.4,59.6,8.731637,41.1,3.892193,6.571794,8,4,2,2.454273
hybrid_best,Hybrid Best Model,balanced_any:west:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,371.392,25.4,59.6,8.731637,41.1,3.892193,6.571794,8,4,2,2.454273
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:west:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,86.391,25.4,59.6,8.731637,41.1,3.892193,6.571794,8,4,2,2.454273
hybrid_random_forest,Hybrid random_forest,balanced_any:west:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,360.074,25.4,59.6,8.731637,41.1,3.892193,6.571794,8,4,2,2.454273
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:west:5:balanced:empty,test,maintenance,5,balanced,heuristic,0,6,116.165,25.4,59.6,8.731637,41.1,3.892193,6.571794,8,4,2,2.454273
heuristic_only,Heuristic Only,balanced_any:west:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,59.399,79.0,359.9,6.360555,51.23,3.572499,6.731932,8,4,4,1.971389
hybrid_best,Hybrid Best Model,balanced_any:west:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,371.255,79.0,359.9,6.360555,51.23,3.572499,6.731932,8,4,4,1.971389
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:west:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,81.67,79.0,359.9,6.360555,51.23,3.572499,6.731932,8,4,4,1.971389
hybrid_random_forest,Hybrid random_forest,balanced_any:west:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,356.406,79.0,359.9,6.360555,51.23,3.572499,6.731932,8,4,4,1.971389
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:west:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,119.958,79.0,359.9,6.360555,51.23,3.572499,6.731932,8,4,4,1.971389
heuristic_only,Heuristic Only,balanced_any:west:7:bulk:protein_stocked,test,maintenance,7,bulk,heuristic,0,6,62.006,65.7,307.1,6.773039,43.76,3.040388,5.651556,8,4,4,2.142702
hybrid_best,Hybrid Best Model,balanced_any:west:7:bulk:protein_stocked,test,maintenance,7,bulk,hybrid,1,6,397.843,65.7,307.1,6.773039,43.76,3.040388,5.651556,8,4,4,2.142702
hybrid_logistic_regression,Hybrid logistic_regression,balanced_any:west:7:bulk:protein_stocked,test,maintenance,7,bulk,hybrid,1,6,88.368,65.7,307.1,6.773039,43.76,3.040388,5.651556,8,4,4,2.142702
hybrid_random_forest,Hybrid random_forest,balanced_any:west:7:bulk:protein_stocked,test,maintenance,7,bulk,hybrid,1,6,439.465,65.7,307.1,6.773039,43.76,3.040388,5.651556,8,4,4,2.142702
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,balanced_any:west:7:bulk:protein_stocked,test,maintenance,7,bulk,hybrid,1,6,122.449,65.7,307.1,6.773039,43.76,3.040388,5.651556,8,4,4,2.142702
heuristic_only,Heuristic Only,breakfast:new_york:5:balanced:empty,test,generic_balanced,5,balanced,heuristic,0,6,62.785,36.4,4239.3,1.464769,48.92,3.560589,8.713929,8,3,1,4.195509
hybrid_best,Hybrid Best Model,breakfast:new_york:5:balanced:empty,test,generic_balanced,5,balanced,repaired_model,1,8,378.803,30.2,3835.5,1.56712,48.07,3.604664,9.715036,8,4,2,4.796346
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:new_york:5:balanced:empty,test,generic_balanced,5,balanced,repaired_model,1,8,84.945,30.2,3835.5,1.56712,48.07,3.604664,9.715036,8,4,2,4.796346
hybrid_random_forest,Hybrid random_forest,breakfast:new_york:5:balanced:empty,test,generic_balanced,5,balanced,repaired_model,1,8,374.298,30.2,3835.5,1.56712,48.07,3.604664,9.715036,8,4,2,4.796346
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:new_york:5:balanced:empty,test,generic_balanced,5,balanced,repaired_model,1,8,138.298,30.2,3835.5,1.56712,48.07,3.604664,9.715036,8,4,2,4.796346
heuristic_only,Heuristic Only,breakfast:new_york:5:balanced:mixed_staples,test,generic_balanced,5,balanced,heuristic,0,6,65.532,36.4,4239.3,1.464769,42.76,3.11224,7.616673,7,3,1,5.662103
hybrid_best,Hybrid Best Model,breakfast:new_york:5:balanced:mixed_staples,test,generic_balanced,5,balanced,repaired_model,1,8,364.079,30.2,3835.5,1.56712,42.1,3.156987,8.508488,7,4,2,6.544084
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:new_york:5:balanced:mixed_staples,test,generic_balanced,5,balanced,repaired_model,1,8,85.658,30.2,3835.5,1.56712,42.1,3.156987,8.508488,7,4,2,6.544084
hybrid_random_forest,Hybrid random_forest,breakfast:new_york:5:balanced:mixed_staples,test,generic_balanced,5,balanced,repaired_model,1,8,368.038,30.2,3835.5,1.56712,42.1,3.156987,8.508488,7,4,2,6.544084
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:new_york:5:balanced:mixed_staples,test,generic_balanced,5,balanced,repaired_model,1,8,119.844,30.2,3835.5,1.56712,42.1,3.156987,8.508488,7,4,2,6.544084
heuristic_only,Heuristic Only,breakfast:new_york:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,6,60.262,94.3,3369.8,0.942983,55.95,3.356369,8.732636,7,3,6,4.784134
hybrid_best,Hybrid Best Model,breakfast:new_york:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,10,375.308,94.3,3369.8,0.942983,55.95,3.356369,8.732636,7,3,6,4.784134
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:new_york:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,8,87.78,94.3,3369.8,0.942983,55.95,3.356369,8.732636,7,3,6,4.784134
hybrid_random_forest,Hybrid random_forest,breakfast:new_york:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,10,354.549,94.3,3369.8,0.942983,55.95,3.356369,8.732636,7,3,6,4.784134
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:new_york:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,10,120.057,94.3,3369.8,0.942983,55.95,3.356369,8.732636,7,3,6,4.784134
heuristic_only,Heuristic Only,breakfast:south:1:balanced:empty,test,generic_balanced,1,balanced,heuristic,0,6,55.786,6.7,13.5,0.953169,7.24,3.783643,7.365209,5,3,0,14.34161
hybrid_best,Hybrid Best Model,breakfast:south:1:balanced:empty,test,generic_balanced,1,balanced,hybrid,1,8,373.851,6.7,13.5,0.953169,7.24,3.783643,7.365209,5,3,0,14.34161
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:south:1:balanced:empty,test,generic_balanced,1,balanced,heuristic,0,8,83.216,6.7,13.5,0.953169,7.24,3.783643,7.365209,5,3,0,14.34161
hybrid_random_forest,Hybrid random_forest,breakfast:south:1:balanced:empty,test,generic_balanced,1,balanced,hybrid,1,8,354.306,6.7,13.5,0.953169,7.24,3.783643,7.365209,5,3,0,14.34161
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:south:1:balanced:empty,test,generic_balanced,1,balanced,heuristic,0,8,117.324,6.7,13.5,0.953169,7.24,3.783643,7.365209,5,3,0,14.34161
heuristic_only,Heuristic Only,breakfast:south:3:fresh:empty,test,generic_balanced,3,fresh,heuristic,0,6,58.858,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
hybrid_best,Hybrid Best Model,breakfast:south:3:fresh:empty,test,generic_balanced,3,fresh,hybrid,1,8,360.996,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:south:3:fresh:empty,test,generic_balanced,3,fresh,model,1,8,83.606,66.1,309.5,0.617139,23.97,3.988685,9.630374,6,4,2,12.919904
hybrid_random_forest,Hybrid random_forest,breakfast:south:3:fresh:empty,test,generic_balanced,3,fresh,hybrid,1,8,346.915,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:south:3:fresh:empty,test,generic_balanced,3,fresh,hybrid,1,8,114.385,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
heuristic_only,Heuristic Only,breakfast:south:3:fresh:mixed_staples,test,generic_balanced,3,fresh,heuristic,0,6,54.295,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
hybrid_best,Hybrid Best Model,breakfast:south:3:fresh:mixed_staples,test,generic_balanced,3,fresh,hybrid,1,8,355.436,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:south:3:fresh:mixed_staples,test,generic_balanced,3,fresh,model,1,8,79.714,66.1,309.5,0.617139,23.97,3.988685,9.630374,6,4,2,12.919904
hybrid_random_forest,Hybrid random_forest,breakfast:south:3:fresh:mixed_staples,test,generic_balanced,3,fresh,hybrid,1,8,337.214,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:south:3:fresh:mixed_staples,test,generic_balanced,3,fresh,hybrid,1,8,117.257,7.6,106.0,0.761896,21.24,3.658285,6.909564,5,3,1,12.866285
heuristic_only,Heuristic Only,breakfast:south:5:balanced:empty,test,generic_balanced,5,balanced,heuristic,0,6,57.988,30.5,3239.8,1.520167,36.2,2.841489,7.320526,7,3,1,8.460685
hybrid_best,Hybrid Best Model,breakfast:south:5:balanced:empty,test,generic_balanced,5,balanced,heuristic,0,8,379.363,30.5,3239.8,1.520167,36.2,2.841489,7.320526,7,3,1,8.460685
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:south:5:balanced:empty,test,generic_balanced,5,balanced,heuristic,0,8,82.784,30.5,3239.8,1.520167,36.2,2.841489,7.320526,7,3,1,8.460685
hybrid_random_forest,Hybrid random_forest,breakfast:south:5:balanced:empty,test,generic_balanced,5,balanced,heuristic,0,8,360.638,30.5,3239.8,1.520167,36.2,2.841489,7.320526,7,3,1,8.460685
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:south:5:balanced:empty,test,generic_balanced,5,balanced,heuristic,0,8,133.913,30.5,3239.8,1.520167,36.2,2.841489,7.320526,7,3,1,8.460685
heuristic_only,Heuristic Only,breakfast:us:1:balanced:protein_stocked,test,generic_balanced,1,balanced,heuristic,0,6,59.001,3.3,229.2,0.633135,6.62,3.109149,6.509341,4,3,0,14.488963
hybrid_best,Hybrid Best Model,breakfast:us:1:balanced:protein_stocked,test,generic_balanced,1,balanced,heuristic,0,8,372.37,3.3,229.2,0.633135,6.62,3.109149,6.509341,4,3,0,14.488963
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:us:1:balanced:protein_stocked,test,generic_balanced,1,balanced,heuristic,0,8,80.802,3.3,229.2,0.633135,6.62,3.109149,6.509341,4,3,0,14.488963
hybrid_random_forest,Hybrid random_forest,breakfast:us:1:balanced:protein_stocked,test,generic_balanced,1,balanced,heuristic,0,8,475.344,3.3,229.2,0.633135,6.62,3.109149,6.509341,4,3,0,14.488963
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:us:1:balanced:protein_stocked,test,generic_balanced,1,balanced,heuristic,0,10,116.684,3.3,229.2,0.633135,6.62,3.109149,6.509341,4,3,0,14.488963
heuristic_only,Heuristic Only,breakfast:us:3:fresh:mixed_staples,test,generic_balanced,3,fresh,heuristic,0,6,60.403,4.7,720.3,0.38596,26.17,4.076134,8.185799,5,3,1,12.564293
hybrid_best,Hybrid Best Model,breakfast:us:3:fresh:mixed_staples,test,generic_balanced,3,fresh,model,1,10,363.085,7.6,106.0,0.761896,21.93,3.777127,7.134027,5,3,1,12.873645
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:us:3:fresh:mixed_staples,test,generic_balanced,3,fresh,model,1,8,81.818,66.1,309.5,0.617139,24.35,4.051918,9.783045,6,4,2,12.940904
hybrid_random_forest,Hybrid random_forest,breakfast:us:3:fresh:mixed_staples,test,generic_balanced,3,fresh,model,1,10,365.79,7.6,106.0,0.761896,21.93,3.777127,7.134027,5,3,1,12.873645
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:us:3:fresh:mixed_staples,test,generic_balanced,3,fresh,model,1,10,121.034,7.6,106.0,0.761896,21.93,3.777127,7.134027,5,3,1,12.873645
heuristic_only,Heuristic Only,breakfast:us:5:balanced:mixed_staples,test,generic_balanced,5,balanced,heuristic,0,6,55.875,30.5,3239.8,1.520167,31.78,2.494545,6.426694,6,3,1,9.686856
hybrid_best,Hybrid Best Model,breakfast:us:5:balanced:mixed_staples,test,generic_balanced,5,balanced,heuristic,0,8,416.387,30.5,3239.8,1.520167,31.78,2.494545,6.426694,6,3,1,9.686856
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:us:5:balanced:mixed_staples,test,generic_balanced,5,balanced,heuristic,0,8,82.511,30.5,3239.8,1.520167,31.78,2.494545,6.426694,6,3,1,9.686856
hybrid_random_forest,Hybrid random_forest,breakfast:us:5:balanced:mixed_staples,test,generic_balanced,5,balanced,heuristic,0,8,355.824,30.5,3239.8,1.520167,31.78,2.494545,6.426694,6,3,1,9.686856
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:us:5:balanced:mixed_staples,test,generic_balanced,5,balanced,heuristic,0,8,122.786,30.5,3239.8,1.520167,31.78,2.494545,6.426694,6,3,1,9.686856
heuristic_only,Heuristic Only,breakfast:us:5:balanced:protein_stocked,test,generic_balanced,5,balanced,heuristic,0,6,61.661,30.5,3239.8,1.520167,33.38,2.620135,6.750253,7,3,1,8.571131
hybrid_best,Hybrid Best Model,breakfast:us:5:balanced:protein_stocked,test,generic_balanced,5,balanced,heuristic,0,8,371.627,30.5,3239.8,1.520167,33.38,2.620135,6.750253,7,3,1,8.571131
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:us:5:balanced:protein_stocked,test,generic_balanced,5,balanced,heuristic,0,8,84.469,30.5,3239.8,1.520167,33.38,2.620135,6.750253,7,3,1,8.571131
hybrid_random_forest,Hybrid random_forest,breakfast:us:5:balanced:protein_stocked,test,generic_balanced,5,balanced,heuristic,0,8,365.331,30.5,3239.8,1.520167,33.38,2.620135,6.750253,7,3,1,8.571131
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:us:5:balanced:protein_stocked,test,generic_balanced,5,balanced,heuristic,0,8,120.089,30.5,3239.8,1.520167,33.38,2.620135,6.750253,7,3,1,8.571131
heuristic_only,Heuristic Only,breakfast:west:7:bulk:empty,test,generic_balanced,7,bulk,heuristic,0,6,61.201,15.6,6280.5,2.085985,47.71,2.436608,6.631915,6,3,5,6.2049
hybrid_best,Hybrid Best Model,breakfast:west:7:bulk:empty,test,generic_balanced,7,bulk,heuristic,0,10,378.425,15.6,6280.5,2.085985,47.71,2.436608,6.631915,6,3,5,6.2049
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:west:7:bulk:empty,test,generic_balanced,7,bulk,heuristic,0,8,85.841,15.6,6280.5,2.085985,47.71,2.436608,6.631915,6,3,5,6.2049
hybrid_random_forest,Hybrid random_forest,breakfast:west:7:bulk:empty,test,generic_balanced,7,bulk,heuristic,0,10,372.296,15.6,6280.5,2.085985,47.71,2.436608,6.631915,6,3,5,6.2049
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:west:7:bulk:empty,test,generic_balanced,7,bulk,heuristic,0,10,117.56,15.6,6280.5,2.085985,47.71,2.436608,6.631915,6,3,5,6.2049
heuristic_only,Heuristic Only,breakfast:west:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,6,59.344,15.6,6280.5,2.085985,43.86,2.239984,6.096747,6,3,5,6.434066
hybrid_best,Hybrid Best Model,breakfast:west:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,10,377.165,15.6,6280.5,2.085985,43.86,2.239984,6.096747,6,3,5,6.434066
hybrid_logistic_regression,Hybrid logistic_regression,breakfast:west:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,8,85.096,15.6,6280.5,2.085985,43.86,2.239984,6.096747,6,3,5,6.434066
hybrid_random_forest,Hybrid random_forest,breakfast:west:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,10,399.658,15.6,6280.5,2.085985,43.86,2.239984,6.096747,6,3,5,6.434066
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,breakfast:west:7:bulk:protein_stocked,test,generic_balanced,7,bulk,heuristic,0,10,119.364,15.6,6280.5,2.085985,43.86,2.239984,6.096747,6,3,5,6.434066
heuristic_only,Heuristic Only,budget_friendly:midwest:3:fresh:empty,test,budget_friendly_healthy,3,fresh,heuristic,0,6,58.093,5.4,592.3,5.08666,16.99,2.46507,5.234134,6,4,0,15.297915
hybrid_best,Hybrid Best Model,budget_friendly:midwest:3:fresh:empty,test,budget_friendly_healthy,3,fresh,model,1,10,374.532,7.2,173.1,4.841202,16.5,2.549011,5.111524,6,4,0,15.365979
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:midwest:3:fresh:empty,test,budget_friendly_healthy,3,fresh,heuristic,0,6,83.219,5.4,592.3,5.08666,16.99,2.46507,5.234134,6,4,0,15.297915
hybrid_random_forest,Hybrid random_forest,budget_friendly:midwest:3:fresh:empty,test,budget_friendly_healthy,3,fresh,model,1,10,355.936,7.2,173.1,4.841202,16.5,2.549011,5.111524,6,4,0,15.365979
